,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,Out_Temp,Out_Humi,TemperatureDif,HumidityDif,CO2Dif,HumidityRatioDif,weekday,office,timegroup_0,timegroup_1,timegroup_2,timegroup_3,TemperatureIncr,HumidityIncr,CO2Incr,HumidityRatioIncr,Temp_InOut,TemperatureAfterAvg,HumidityAfterAvg,CO2AfterAvg,HumidityRatioAfterAvg
28,2015-02-11 15:36,21.89,30.65,436.5,896.5,0.004982159,1,4,81,0.0,-0.1675,5.25,-2.7399999999999995e-05,1,1,0,0,1,0,21.889999999999993,31.29199999999999,999.28333335,0.005087376699999999,17.89,21.8875,30.495666667,832.3333333300003,0.00495611165
29,2015-02-11 15:36,21.89,30.7475,429.0,889.5,0.004998135,1,4,81,0.0,0.0975,-7.0,1.6e-05,1,1,0,0,1,0,21.889999999999993,31.23125,988.75833335,0.005077419549999999,17.89,21.8875,30.477666666999998,826.8333333300003,0.00495316255
30,2015-02-11 15:38,21.89,30.76333333,429.0,887.3333332999997,0.005000729000000001,1,4,81,0.0,0.015833333,-2.166666667,2.59e-06,1,1,0,0,1,0,21.889999999999993,31.179124999999992,977.7333333499997,0.005068875999999999,17.89,21.8875,30.459791666999987,822.074999995,0.0049502338
31,2015-02-11 15:39,21.89,30.77,429.0,893.5,0.005001821,1,4,81,0.0,0.006666666999999999,6.166666667,1.09e-06,1,1,0,0,1,0,21.889999999999993,31.124041666499995,967.012500015,0.00505984735,17.89,21.8875,30.439875000499995,817.4833333299997,0.004946970550000001
32,2015-02-11 15:40,21.89,30.445,429.0,832.5,0.004948571,1,4,81,0.0,-0.325,-61.0,-5.33e-05,1,1,0,0,1,0,21.889999999999993,31.0760416665,956.687500015,0.00505197995,17.89,21.8875,30.422708334,812.441666665,0.0049441578499999994
33,2015-02-11 15:40,21.89,30.56666667,429.0,829.0,0.004968505,1,4,81,0.0,0.121666667,-3.5,1.99e-05,1,1,0,0,1,0,21.889999999999993,31.0121666665,943.675000015,0.005041511550000001,17.89,21.887499999999992,30.43695833400001,810.7166666649997,0.00494649265
34,2015-02-11 15:42,21.89,30.5,429.0,829.25,0.004957582,1,4,81,0.0,-0.066666667,0.25,-1.09e-05,1,1,0,0,1,0,21.889999999999993,30.9555,930.500000015,0.0050322243,17.89,21.887499999999992,30.429500000500003,809.041666665,0.00494527065
35,2015-02-11 15:42,21.89,30.575,429.0,850.5,0.00496987,1,4,81,0.0,0.075,21.25,1.23e-05,1,1,0,0,1,0,21.889999999999993,30.895750000000003,917.262500015,0.00502243185,17.89,21.887499999999992,30.4240000005,807.466666665,0.004944369549999999
36,2015-02-11 15:43,21.89,30.6,429.0,844.0,0.004973966,1,4,81,0.0,0.025,-6.5,4.1e-06,1,1,0,0,1,0,21.889999999999993,30.84616666650001,905.5041666649997,0.00501430575,17.89,21.887499999999992,30.414750000500003,804.841666665,0.004942854049999999
37,2015-02-11 15:45,21.89,30.55,429.0,840.25,0.004965774,1,4,81,0.0,-0.05,-3.75,-8.19e-06,1,1,0,0,1,0,21.889999999999993,30.798666666500004,895.3541666649999,0.00500652105,17.89,21.887499999999992,30.407000000500002,802.741666665,0.004941584299999999
38,2015-02-11 15:46,21.865,30.55,429.0,823.75,0.00495814,1,4,81,-0.025,0.0,-16.5,-7.63e-06,1,1,0,0,1,0,21.889999999999993,30.7581666665,885.8166666649997,0.004999884,17.865,21.887499999999992,30.397333334000002,800.6041666650003,0.00494000055
39,2015-02-11 15:47,21.89,30.6,429.0,824.0,0.004973966,1,4,81,0.025,0.05,0.25,1.58e-05,1,1,0,0,1,0,21.888749999999995,30.7294166665,878.1291666649997,0.0049947911,17.89,21.88874999999999,30.3860000005,798.991666665,0.00493852545
40,2015-02-11 15:48,21.89,30.34,429.0,813.0,0.0049313690000000006,1,4,81,0.0,-0.26,-11.0,-4.26e-05,1,1,0,0,1,0,21.888749999999995,30.7019166665,871.2666666649999,0.00499028465,17.89,21.88874999999999,30.3720000005,797.204166665,0.004936231749999999
41,2015-02-11 15:49,21.89,30.35666667,429.0,802.0,0.004934099,1,4,81,0.0,0.016666667,-11.0,2.73e-06,1,1,0,0,1,0,21.888749999999995,30.66575,864.5166666649999,0.00498435855,17.89,21.88874999999999,30.374500000500003,796.1666666650003,0.004936641299999999
42,2015-02-11 15:49,21.865,30.3925,429.0,810.75,0.004932375,1,4,81,-0.025,0.035833332999999995,8.75,-1.72e-06,1,1,0,0,1,0,21.888749999999995,30.645083333500004,858.954166665,0.00498097245,17.865,21.88874999999999,30.376166667,795.841666665,0.004936914349999997
43,2015-02-11 15:51,21.89,30.35666667,429.0,805.3333332999997,0.004934099,1,4,81,0.025,-0.035833332999999995,-5.416666667,1.72e-06,1,1,0,0,1,0,21.8875,30.626333333500003,855.366666665,0.0049775206,17.89,21.889999999999993,30.374791666999997,794.9791666650003,0.0049370688000000005
44,2015-02-11 15:52,21.89,30.315,429.0,796.5,0.004927273,1,4,81,0.0,-0.041666667,-8.833333332999999,-6.83e-06,1,1,0,0,1,0,21.8875,30.596916667000013,851.4083333300001,0.0049727006,17.89,21.889999999999993,30.368458333499998,794.1791666649997,0.00493603125
45,2015-02-11 15:53,21.89,30.2,429.0,795.0,0.004908434000000001,1,4,81,0.0,-0.115,-1.5,-1.88e-05,1,1,0,0,1,0,21.8875,30.573041667,846.2833333300001,0.00496878885,17.89,21.889999999999993,30.3627083335,793.6541666649997,0.004935089299999999
46,2015-02-11 15:53,21.89,30.34,429.0,793.5,0.0049313690000000006,1,4,81,0.0,0.14,-1.5,2.29e-05,1,1,0,0,1,0,21.8875,30.544541667000004,841.6208333300001,0.0049641195,17.89,21.889999999999993,30.3538333335,792.4916666649997,0.0049336355
47,2015-02-11 15:55,21.89,30.295,429.0,790.5,0.004923997,1,4,81,0.0,-0.045,-3.0,-7.37e-06,1,1,0,0,1,0,21.8875,30.521791667000013,837.3708333300001,0.004960392050000001,17.89,21.889999999999993,30.3348333335,790.816666665,0.0049305231
48,2015-02-11 15:55,21.89,30.29,429.0,786.5,0.004923177,1,4,81,0.0,-0.005,-4.0,-8.19e-07,1,1,0,0,1,0,21.8875,30.495666667,832.3333333300003,0.00495611165,17.89,21.889999999999993,30.315958333500003,789.0916666649997,0.004927431250000001
49,2015-02-11 15:56,21.89,30.39,429.0,794.3333332999997,0.00493956,1,4,81,0.0,0.1,7.833333333,1.64e-05,1,1,0,0,1,0,21.8875,30.477666666999998,826.8333333300003,0.00495316255,17.89,21.889999999999993,30.3064583335,787.4666666649997,0.00492587505
50,2015-02-11 15:58,21.89,30.365,429.0,795.5,0.0049354640000000005,1,4,81,0.0,-0.025,1.166666667,-4.1e-06,1,1,0,0,1,0,21.8875,30.459791666999987,822.074999995,0.0049502338,17.89,21.889999999999993,30.2944583335,785.6999999999997,0.004923909200000001
51,2015-02-11 15:59,21.89,30.42666667,414.0,792.6666667000003,0.0049455670000000005,1,4,81,0.0,0.061666667,-2.833333333,1.01e-05,1,1,0,0,1,0,21.8875,30.439875000499995,817.4833333299997,0.004946970550000001,17.89,21.889999999999993,30.282875,783.758333335,0.00492201165
52,2015-02-11 16:00,21.89,30.73,424.0,798.0,0.004995267,1,4,81,0.0,0.303333333,5.333333333,4.9700000000000015e-05,1,1,0,0,1,0,21.8875,30.422708334,812.441666665,0.0049441578499999994,17.89,21.889999999999993,30.2850416665,782.3375,0.004922366650000001
53,2015-02-11 16:01,21.89,30.4175,429.0,795.5,0.004944065,1,4,81,0.0,-0.3125,-2.5,-5.12e-05,1,1,0,0,1,0,21.887499999999992,30.43695833400001,810.7166666649997,0.00494649265,17.89,21.889999999999993,30.256875000000008,780.8375,0.00491775195
54,2015-02-11 16:01,21.89,30.39,429.0,797.75,0.00493956,1,4,81,0.0,-0.0275,2.25,-4.51e-06,1,1,0,0,1,0,21.887499999999992,30.429500000500003,809.041666665,0.00494527065,17.89,21.889999999999993,30.239750000000004,779.575,0.0049149466
55,2015-02-11 16:02,21.89,30.39,429.0,798.0,0.00493956,1,4,81,0.0,0.0,0.25,0.0,1,1,0,0,1,0,21.887499999999992,30.4240000005,807.466666665,0.004944369549999999,17.89,21.889999999999993,30.226500000000005,778.0000000000001,0.004912776
56,2015-02-11 16:04,21.89,30.445,429.0,802.0,0.004948571,1,4,81,0.0,0.055,4.0,9.01e-06,1,1,0,0,1,0,21.887499999999992,30.414750000500003,804.841666665,0.004942854049999999,17.89,21.889999999999993,30.215750000000003,776.4875000000003,0.004911014949999999
57,2015-02-11 16:05,21.89,30.35666667,421.5,797.5,0.004934099,1,4,81,0.0,-0.08833333300000001,-4.5,-1.4499999999999993e-05,1,1,0,0,1,0,21.887499999999992,30.407000000500002,802.741666665,0.004941584299999999,17.89,21.889999999999993,30.20824999999999,775.2375000000003,0.00490978625
58,2015-02-11 16:06,21.89,30.32333333,429.0,791.5,0.004928638,1,4,81,0.0,-0.033333333,-6.0,-5.46e-06,1,1,0,0,1,0,21.887499999999992,30.397333334000002,800.6041666650003,0.00494000055,17.89,21.889999999999993,30.2004166665,774.1291666650003,0.004908503
59,2015-02-11 16:07,21.89,30.32,418.75,788.25,0.004928092,1,4,81,0.0,-0.003333333,-3.25,-5.46e-07,1,1,0,0,1,0,21.88874999999999,30.3860000005,798.991666665,0.00493852545,17.89,21.889999999999993,30.19425,772.954166665,0.0049074928000000006
60,2015-02-11 16:08,21.89,30.39,429.0,792.25,0.00493956,1,4,81,0.0,0.07,4.0,1.15e-05,1,1,0,0,1,0,21.88874999999999,30.3720000005,797.204166665,0.004936231749999999,17.89,21.888749999999995,30.18575,771.879166665,0.00490572375
61,2015-02-11 16:08,21.89,30.39,429.0,795.5,0.00493956,1,4,81,0.0,0.0,3.25,0.0,1,1,0,0,1,0,21.88874999999999,30.374500000500003,796.1666666650003,0.004936641299999999,17.89,21.888749999999995,30.170000000000005,770.891666665,0.00490314365
62,2015-02-11 16:09,21.89,30.365,429.0,793.5,0.0049354640000000005,1,4,81,0.0,-0.025,-2.0,-4.1e-06,1,1,0,0,1,0,21.88874999999999,30.376166667,795.841666665,0.004936914349999997,17.89,21.888749999999995,30.154125,769.854166665,0.00490054305
63,2015-02-11 16:11,21.89,30.23,429.0,789.3333332999997,0.004913348,1,4,81,0.0,-0.135,-4.166666667,-2.21e-05,1,1,0,0,1,0,21.889999999999993,30.374791666999997,794.9791666650003,0.0049370688000000005,17.89,21.888749999999995,30.137375,768.4958333299999,0.0048977992000000005
64,2015-02-11 16:12,21.89,30.2,429.0,786.0,0.004908434000000001,1,4,81,0.0,-0.03,-3.333333333,-4.91e-06,1,1,0,0,1,0,21.889999999999993,30.368458333499998,794.1791666649997,0.00493603125,17.89,21.888749999999995,30.12175,766.6291666649997,0.004895239800000001
65,2015-02-11 16:13,21.89,30.0225,429.0,771.75,0.004879358,1,4,81,0.0,-0.1775,-14.25,-2.9100000000000013e-05,1,1,0,0,1,0,21.889999999999993,30.3627083335,793.6541666649997,0.004935089299999999,17.89,21.888749999999995,30.116750000000003,765.0291666649997,0.0048944207500000005
66,2015-02-11 16:14,21.89,29.96,429.0,760.0,0.004869121,1,4,81,0.0,-0.0625,-11.75,-1.02e-05,1,1,0,0,1,0,21.889999999999993,30.3538333335,792.4916666649997,0.0049336355,17.89,21.888749999999995,30.120625,764.1916666649997,0.0048950555
67,2015-02-11 16:14,21.89,29.9175,429.0,756.0,0.00486216,1,4,81,0.0,-0.0425,-4.0,-6.96e-06,1,1,0,0,1,0,21.889999999999993,30.3348333335,790.816666665,0.0049305231,17.89,21.888749999999995,30.126375000000003,764.354166665,0.0048959973499999995
68,2015-02-11 16:15,21.89,30.1,429.0,754.0,0.004892053,1,4,81,0.0,0.1825,-2.0,2.99e-05,1,1,0,0,1,0,21.889999999999993,30.315958333500003,789.0916666649997,0.004927431250000001,17.89,21.888749999999995,30.140375,765.0291666649997,0.00489829055
69,2015-02-11 16:17,21.89,30.15,416.5,759.0,0.004900243,1,4,81,0.0,0.05,5.0,8.19e-06,1,1,0,0,1,0,21.889999999999993,30.3064583335,787.4666666649997,0.00492587505,17.89,21.888749999999995,30.146875000000005,765.7958333299997,0.0048993553
70,2015-02-11 16:18,21.89,30.13333333,421.6666667,756.6666667000003,0.004897513,1,4,81,0.0,-0.016666667,-2.333333333,-2.73e-06,1,1,0,0,1,0,21.889999999999993,30.2944583335,785.6999999999997,0.004923909200000001,17.89,21.890124999999994,30.16675,766.45833333,0.0049030318
71,2015-02-11 16:19,21.89,30.47,438.0,764.25,0.004952667,1,4,81,0.0,0.33666666700000003,7.583333333,5.520000000000003e-05,1,1,0,0,1,0,21.889999999999993,30.282875,783.758333335,0.00492201165,17.89,21.8937916665,30.199750000000005,767.85833333,0.004909570149999999
72,2015-02-11 16:20,21.89,30.16666667,441.0,768.0,0.004902973,1,4,81,0.0,-0.303333333,3.75,-4.9700000000000015e-05,1,1,0,0,1,0,21.889999999999993,30.2850416665,782.3375,0.004922366650000001,17.89,21.897916666500002,30.18625,768.85833333,0.004908607099999999
73,2015-02-11 16:21,21.89,30.075,438.0,770.25,0.004887958,1,4,81,0.0,-0.091666667,2.25,-1.5e-05,1,1,0,0,1,0,21.889999999999993,30.256875000000008,780.8375,0.00491775195,17.89,21.9034166665,30.18666666650001,770.17083333,0.004910340049999999
74,2015-02-11 16:21,21.89,30.125,438.0,766.25,0.004896148,1,4,81,0.0,0.05,-4.0,8.19e-06,1,1,0,0,1,0,21.889999999999993,30.239750000000004,779.575,0.0049149466,17.89,21.906166666499995,30.19516666650001,771.20833333,0.0049125654999999996
75,2015-02-11 16:23,21.89,30.175,438.0,767.75,0.004904339000000001,1,4,81,0.0,0.05,1.5,8.19e-06,1,1,0,0,1,0,21.889999999999993,30.226500000000005,778.0000000000001,0.004912776,17.89,21.907999999999994,30.2034166665,772.4624999949997,0.0049144729
76,2015-02-11 16:24,21.89,30.295,438.0,777.0,0.004923997,1,4,81,0.0,0.12,9.25,1.97e-05,1,1,0,0,1,0,21.889999999999993,30.215750000000003,776.4875000000003,0.004911014949999999,17.89,21.912125,30.2034166665,773.737499995,0.004915720449999999
77,2015-02-11 16:25,21.89,30.2,441.0,775.3333332999997,0.004908434000000001,1,4,81,0.0,-0.095,-1.666666667,-1.56e-05,1,1,0,0,1,0,21.889999999999993,30.20824999999999,775.2375000000003,0.00490978625,17.89,21.912125,30.2009166665,774.262499995,0.004915310899999999
78,2015-02-11 16:25,21.89,30.2,436.33333330000005,768.0,0.004908434000000001,1,4,81,0.0,0.0,-7.333333333,0.0,1,1,0,0,1,0,21.889999999999993,30.2004166665,774.1291666650003,0.004908503,17.89,21.9139583335,30.20875,774.94583333,0.0049171513
79,2015-02-11 16:27,21.865,30.15,438.0,766.75,0.004892711,1,4,81,-0.025,-0.05,-1.25,-1.57e-05,1,1,0,0,1,0,21.889999999999993,30.19425,772.954166665,0.0049074928000000006,17.865,21.916708333499994,30.20737500000001,775.68333333,0.0049177571000000005
80,2015-02-11 16:27,21.89,30.075,438.0,772.5,0.004887958,1,4,81,0.025,-0.075,5.75,-4.75e-06,1,1,0,0,1,0,21.888749999999995,30.18575,771.879166665,0.00490572375,17.89,21.9193333335,30.216875000000005,776.52083333,0.0049201075
81,2015-02-11 16:28,21.89,30.0725,435.5,774.75,0.004887548,1,4,81,0.0,-0.0025,2.25,-4.1e-07,1,1,0,0,1,0,21.888749999999995,30.170000000000005,770.891666665,0.00490314365,17.89,21.921166666999998,30.227625,777.44583333,0.0049224244
82,2015-02-11 16:30,21.89,30.03,435.0,766.3333332999997,0.0048805870000000005,1,4,81,0.0,-0.0425,-8.416666667000001,-6.96e-06,1,1,0,0,1,0,21.888749999999995,30.154125,769.854166665,0.00490054305,17.89,21.922541666999997,30.23862500000001,778.00833333,0.004924643250000001
83,2015-02-11 16:31,21.89,29.9175,434.5,752.0,0.00486216,1,4,81,0.0,-0.1125,-14.33333333,-1.84e-05,1,1,0,0,1,0,21.888749999999995,30.137375,768.4958333299999,0.0048977992000000005,17.89,21.923916666999997,30.25062500000001,779.016666665,0.0049270255
84,2015-02-11 16:32,21.89,30.1,430.5,754.0,0.004892053,1,4,81,0.0,0.1825,2.0,2.99e-05,1,1,0,0,1,0,21.888749999999995,30.12175,766.6291666649997,0.004895239800000001,17.89,21.925750000500003,30.264583333500003,780.7333333299997,0.0049298661
85,2015-02-11 16:33,21.89,30.1,441.0,755.0,0.004892053,1,4,81,0.0,0.0,1.0,0.0,1,1,0,0,1,0,21.888749999999995,30.116750000000003,765.0291666649997,0.0048944207500000005,17.89,21.925750000499995,30.276583333500003,782.349999995,0.0049318319
86,2015-02-11 16:34,21.89,30.075,431.0,763.25,0.004887958,1,4,81,0.0,-0.025,8.25,-4.1e-06,1,1,0,0,1,0,21.888749999999995,30.120625,764.1916666649997,0.0048950555,17.89,21.9285000005,30.288583333500014,783.98333333,0.004934633400000001
87,2015-02-11 16:34,21.89,30.1975,425.0,769.5,0.004908024,1,4,81,0.0,0.1225,6.25,2.01e-05,1,1,0,0,1,0,21.888749999999995,30.126375000000003,764.354166665,0.0048959973499999995,17.89,21.9312500005,30.3043333335,785.14583333,0.0049380506000000005
88,2015-02-11 16:36,21.89,30.23,419.0,769.3333332999997,0.004913348,1,4,81,0.0,0.0325,-0.166666667,5.32e-06,1,1,0,0,1,0,21.888749999999995,30.140375,765.0291666649997,0.00489829055,17.89,21.9312500005,30.312708333499998,786.25833333,0.004939422600000001
89,2015-02-11 16:37,21.9175,30.5475,395.25,772.25,0.004973773,1,4,81,0.0275,0.3175,2.916666667,6.04e-05,1,1,0,0,1,0,21.888749999999995,30.146875000000005,765.7958333299997,0.0048993553,17.9175,21.9312500005,30.3207083335,787.191666665,0.0049407332
90,2015-02-11 16:38,21.96333333,30.79333333,426.6666667,784.6666667000003,0.00502828,1,4,81,0.045833333,0.245833333,12.41666667,5.45e-05,1,1,0,0,1,0,21.890124999999994,30.16675,766.45833333,0.0049030318,17.96333333,21.9312500005,30.3169583335,788.4666666649997,0.00494011775
91,2015-02-11 16:38,21.9725,30.2,424.75,784.25,0.004933406,1,4,81,0.009166667,-0.593333333,-0.4166666670000001,-9.49e-05,1,1,0,0,1,0,21.8937916665,30.199750000000005,767.85833333,0.004909570149999999,17.9725,21.928958334,30.296791666999997,789.32083333,0.0049361000000000006
92,2015-02-11 16:40,22.0,30.175,423.5,794.25,0.004937632,1,4,81,0.0275,-0.025,10.0,4.23e-06,1,1,0,0,1,0,21.897916666500002,30.18625,768.85833333,0.004908607099999999,18.0,21.927583334,30.311791666999998,790.28333333,0.004938149
93,2015-02-11 16:40,21.945,30.245,423.5,791.0,0.004932467,1,4,81,-0.055,0.07,-3.25,-5.17e-06,1,1,0,0,1,0,21.9034166665,30.18666666650001,770.17083333,0.004910340049999999,17.945,21.922083334,30.326666666999998,791.12083333,0.0049389212
94,2015-02-11 16:41,21.92666667,30.29,426.6666667,791.3333332999997,0.004934296,1,4,81,-0.018333333,0.045,0.333333333,1.83e-06,1,1,0,0,1,0,21.906166666499995,30.19516666650001,771.20833333,0.0049125654999999996,17.92666667,21.919333334,30.335750000500003,791.7541666650003,0.004939576199999999
95,2015-02-11 16:43,21.9725,30.175,428.25,793.25,0.00492929,1,4,81,0.045833333,-0.115,1.916666667,-5.01e-06,1,1,0,0,1,0,21.907999999999994,30.2034166665,772.4624999949997,0.0049144729,17.9725,21.9216250005,30.346250000500003,792.2625,0.0049420017
