,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,Out_Temp,Out_Humi
49,2015-02-04 18:40:00,22.39,27.34,0.0,630.5,0.00457864714513976,0,1,87
50,2015-02-04 18:40:59,22.39,27.356666666666698,0.0,629.333333333333,0.0045814588813251,0,1,87
51,2015-02-04 18:42:00,22.39,27.5,0.0,632.0,0.00460564085426059,0,1,87
52,2015-02-04 18:42:59,22.39,27.5,0.0,636.5,0.00460564085426059,0,1,87
53,2015-02-04 18:43:59,22.39,27.5,0.0,627.5,0.00460564085426059,0,1,87
54,2015-02-04 18:45:00,22.39,27.39,0.0,626.0,0.0045870824294015,0,1,87
55,2015-02-04 18:46:00,22.39,27.5,0.0,625.5,0.00460564085426059,0,1,87
56,2015-02-04 18:47:00,22.34,27.39,0.0,623.5,0.0045730503494798205,0,1,87
57,2015-02-04 18:48:00,22.39,27.463333333333303,0.0,624.666666666667,0.0045994545904935605,0,1,87
58,2015-02-04 18:49:00,22.39,27.39,0.0,622.0,0.0045870824294015,0,1,87
59,2015-02-04 18:49:59,22.29,27.39,0.0,621.0,0.00455905614852278,0,1,87
60,2015-02-04 18:51:00,22.34,27.39,0.0,626.5,0.0045730503494798205,0,1,93
61,2015-02-04 18:52:00,22.29,27.39,0.0,622.0,0.00455905614852278,0,1,93
62,2015-02-04 18:53:00,22.39,27.39,0.0,620.0,0.0045870824294015,0,1,93
63,2015-02-04 18:53:59,22.29,27.39,0.0,621.5,0.00455905614852278,0,1,93
64,2015-02-04 18:55:00,22.29,27.356666666666698,0.0,616.333333333333,0.00455346720904263,0,1,93
65,2015-02-04 18:55:59,22.29,27.34,0.0,609.0,0.00455067277669262,0,1,93
66,2015-02-04 18:56:59,22.29,27.39,0.0,614.0,0.00455905614852278,0,1,93
67,2015-02-04 18:58:00,22.29,27.34,0.0,613.5,0.00455067277669262,0,1,93
68,2015-02-04 18:59:00,22.29,27.34,0.0,611.0,0.00455067277669262,0,1,93
69,2015-02-04 19:00:00,22.29,27.39,0.0,612.0,0.00455905614852278,0,1,93
70,2015-02-04 19:01:00,22.29,27.29,0.0,608.0,0.00454228962919881,0,1,93
71,2015-02-04 19:01:59,22.29,27.29,0.0,605.5,0.00454228962919881,0,1,93
72,2015-02-04 19:02:59,22.2675,27.315,0.0,608.5,0.00454021358023024,0,1,93
73,2015-02-04 19:04:00,22.2,27.29,0.0,608.5,0.00451728819349999,0,1,93
74,2015-02-04 19:05:00,22.245,27.29,0.0,602.5,0.0045297736958595895,0,1,93
75,2015-02-04 19:06:00,22.2,27.29,0.0,598.0,0.00451728819349999,0,1,93
76,2015-02-04 19:07:00,22.2,27.29,0.0,595.0,0.00451728819349999,0,1,93
77,2015-02-04 19:08:00,22.2,27.29,0.0,591.0,0.00451728819349999,0,1,93
78,2015-02-04 19:08:59,22.245,27.245,0.0,591.0,0.00452224999364749,0,1,93
79,2015-02-04 19:09:59,22.2,27.2,0.0,595.0,0.0045022827427646395,0,1,93
80,2015-02-04 19:11:00,22.2,27.29,0.0,594.333333333333,0.00451728819349999,0,1,93
81,2015-02-04 19:12:00,22.2,27.29,0.0,593.5,0.00451728819349999,0,1,93
82,2015-02-04 19:13:00,22.2,27.29,0.0,592.0,0.00451728819349999,0,1,93
83,2015-02-04 19:14:00,22.15,27.245,0.0,586.5,0.0044959713579516,0,1,93
84,2015-02-04 19:14:59,22.2,27.2,0.0,586.0,0.0045022827427646395,0,1,93
85,2015-02-04 19:15:59,22.15,27.245,0.0,586.0,0.0044959713579516,0,1,93
86,2015-02-04 19:17:00,22.2,27.245,0.0,584.5,0.004509785378283939,0,1,93
87,2015-02-04 19:18:00,22.1,27.245,0.0,584.5,0.00448219467655486,0,1,93
88,2015-02-04 19:19:00,22.1,27.2,0.0,585.5,0.004474738269723721,0,1,93
89,2015-02-04 19:20:00,22.1333333333333,27.2,0.0,584.666666666667,0.004483903198214579,0,0,93
90,2015-02-04 19:21:00,22.2,27.2,0.0,577.0,0.0045022827427646395,0,0,93
91,2015-02-04 19:21:59,22.1,27.2,0.0,580.0,0.004474738269723721,0,0,93
92,2015-02-04 19:23:00,22.125,27.2,0.0,582.0,0.00448161041517148,0,0,93
93,2015-02-04 19:24:00,22.2,27.2,0.0,580.0,0.0045022827427646395,0,0,93
94,2015-02-04 19:25:00,22.1,27.15,0.0,578.0,0.0044664535814123605,0,0,93
95,2015-02-04 19:25:59,22.1,27.2,0.0,576.5,0.004474738269723721,0,0,93
96,2015-02-04 19:27:00,22.1,27.2,0.0,580.0,0.004474738269723721,0,0,93
97,2015-02-04 19:27:59,22.1,27.2,0.0,572.5,0.004474738269723721,0,0,93
98,2015-02-04 19:28:59,22.1,27.2,0.0,567.0,0.004474738269723721,0,0,93
99,2015-02-04 19:30:00,22.1,27.2,0.0,568.0,0.004474738269723721,0,0,93
100,2015-02-04 19:31:00,22.1,27.2,0.0,574.5,0.004474738269723721,0,0,93
101,2015-02-04 19:32:00,22.1,27.2,0.0,564.333333333333,0.004474738269723721,0,0,93
102,2015-02-04 19:33:00,22.1,27.2,0.0,563.0,0.004474738269723721,0,0,93
103,2015-02-04 19:34:00,22.1,27.15,0.0,564.5,0.0044664535814123605,0,0,93
104,2015-02-04 19:34:59,22.0666666666667,27.1666666666667,0.0,566.333333333333,0.00446007809167045,0,0,93
105,2015-02-04 19:36:00,22.1,27.1,0.0,562.0,0.00445816911221647,0,0,93
106,2015-02-04 19:37:00,22.0,27.1,0.0,565.5,0.00443087555124918,0,0,93
107,2015-02-04 19:38:00,22.0,27.1,0.0,570.0,0.00443087555124918,0,0,93
108,2015-02-04 19:38:59,22.05,27.15,0.0,562.0,0.00445276274636235,0,0,93
109,2015-02-04 19:40:00,22.0,27.1,0.0,560.0,0.00443087555124918,0,0,93
110,2015-02-04 19:40:59,22.0,27.1,0.0,558.0,0.00443087555124918,0,0,93
111,2015-02-04 19:41:59,22.0,27.1,0.0,556.0,0.00443087555124918,0,0,93
112,2015-02-04 19:43:00,22.0,27.1,0.0,557.0,0.00443087555124918,0,0,93
113,2015-02-04 19:44:00,21.9175,27.1,0.0,556.5,0.004408469431627479,0,0,93
114,2015-02-04 19:45:00,21.945,27.1,0.0,557.5,0.00441592700761485,0,0,93
115,2015-02-04 19:46:00,21.926666666666698,27.1,0.0,555.0,0.00441095405497767,0,0,93
116,2015-02-04 19:46:59,21.89,27.1,0.0,555.0,0.00440102296708593,0,0,93
117,2015-02-04 19:47:59,21.89,27.1,0.0,553.0,0.00440102296708593,0,0,93
118,2015-02-04 19:49:00,21.89,27.1,0.0,549.5,0.00440102296708593,0,0,93
119,2015-02-04 19:50:00,21.89,27.1,0.0,548.5,0.00440102296708593,0,0,93
120,2015-02-04 19:51:00,21.89,27.1,0.0,551.5,0.00440102296708593,0,0,93
121,2015-02-04 19:52:00,21.89,27.1,0.0,548.5,0.00440102296708593,0,0,93
122,2015-02-04 19:53:00,21.89,27.1,0.0,548.0,0.00440102296708593,0,0,93
123,2015-02-04 19:53:59,21.89,27.1,0.0,547.5,0.00440102296708593,0,0,93
124,2015-02-04 19:54:59,21.89,27.1,0.0,553.0,0.00440102296708593,0,0,93
125,2015-02-04 19:56:00,21.84,27.1,0.0,547.5,0.0043875123613343605,0,0,93
126,2015-02-04 19:57:00,21.856666666666698,27.1,0.0,548.666666666667,0.00439201182580606,0,0,93
127,2015-02-04 19:58:00,21.79,27.1,0.0,540.0,0.00437403835445405,0,0,93
128,2015-02-04 19:59:00,21.79,27.1,0.0,538.0,0.00437403835445405,0,0,93
129,2015-02-04 19:59:59,21.79,27.1,0.0,542.0,0.00437403835445405,0,0,93
130,2015-02-04 20:00:59,21.79,27.1,0.0,542.0,0.00437403835445405,0,0,93
131,2015-02-04 20:02:00,21.79,27.1,0.0,538.0,0.00437403835445405,0,0,93
132,2015-02-04 20:03:00,21.79,27.1,0.0,537.666666666667,0.00437403835445405,0,0,93
133,2015-02-04 20:04:00,21.79,27.1,0.0,537.5,0.00437403835445405,0,0,93
134,2015-02-04 20:05:00,21.79,27.1,0.0,536.0,0.00437403835445405,0,0,93
135,2015-02-04 20:06:00,21.745,27.1,0.0,534.5,0.00436194296945302,0,0,93
136,2015-02-04 20:06:59,21.7,27.1,0.0,532.5,0.00434987709774486,0,0,93
137,2015-02-04 20:08:00,21.76,27.1,0.0,530.0,0.0043659714821212,0,0,93
138,2015-02-04 20:09:00,21.745,27.05,0.0,529.5,0.004353838771225011,0,0,93
139,2015-02-04 20:10:00,21.79,27.05,0.0,531.0,0.0043659115271710795,0,0,93
140,2015-02-04 20:10:59,21.73,27.0,0.0,533.333333333333,0.00434172461000499,0,0,93
141,2015-02-04 20:12:00,21.745,27.0,0.0,531.0,0.0043457347827069994,0,0,93
142,2015-02-04 20:12:59,21.745,27.0,0.0,529.0,0.0043457347827069994,0,0,93
143,2015-02-04 20:13:59,21.745,27.0,0.0,528.5,0.0043457347827069994,0,0,93
144,2015-02-04 20:15:00,21.7,27.0,0.0,525.0,0.00433371405578809,0,0,93
145,2015-02-04 20:16:00,21.7,27.0,0.0,528.5,0.00433371405578809,0,0,93
146,2015-02-04 20:17:00,21.7,27.0,0.0,530.5,0.00433371405578809,0,0,93
147,2015-02-04 20:18:00,21.7,26.89,0.0,528.0,0.00431593567308493,0,0,93
148,2015-02-04 20:19:00,21.7,26.89,0.0,526.0,0.00431593567308493,0,0,93
149,2015-02-04 20:19:59,21.7,26.89,0.0,530.0,0.00431593567308493,0,0,93
150,2015-02-04 20:21:00,21.7,26.89,0.0,533.333333333333,0.00431593567308493,0,0,93
151,2015-02-04 20:22:00,21.7,26.89,0.0,529.0,0.00431593567308493,0,0,93
152,2015-02-04 20:23:00,21.7,26.89,0.0,528.0,0.00431593567308493,0,0,93
153,2015-02-04 20:23:59,21.7,26.89,0.0,526.0,0.00431593567308493,0,0,93
154,2015-02-04 20:25:00,21.7,26.89,0.0,526.0,0.00431593567308493,0,0,93
155,2015-02-04 20:25:59,21.7,26.79,0.0,521.0,0.00429977438278406,0,0,93
156,2015-02-04 20:26:59,21.7,26.79,0.0,518.0,0.00429977438278406,0,0,93
157,2015-02-04 20:28:00,21.7,26.79,0.0,515.5,0.00429977438278406,0,0,93
158,2015-02-04 20:29:00,21.7,26.79,0.0,520.0,0.00429977438278406,0,0,93
159,2015-02-04 20:30:00,21.7,26.7675,0.0,523.5,0.00429613820740729,0,0,93
160,2015-02-04 20:31:00,21.7,26.79,0.0,525.5,0.00429977438278406,0,0,93
161,2015-02-04 20:31:59,21.7,26.79,0.0,525.5,0.00429977438278406,0,0,93
162,2015-02-04 20:32:59,21.7,26.79,0.0,514.0,0.00429977438278406,0,0,93
163,2015-02-04 20:34:00,21.7,26.7,0.0,518.0,0.00428522993460374,0,0,93
164,2015-02-04 20:35:00,21.7,26.7,0.0,518.0,0.00428522993460374,0,0,93
165,2015-02-04 20:36:00,21.7,26.7,0.0,520.0,0.00428522993460374,0,0,93
166,2015-02-04 20:37:00,21.6,26.7,0.0,521.0,0.00425892186208795,0,0,93
167,2015-02-04 20:38:00,21.6,26.6,0.0,518.0,0.0042428620368527795,0,0,93
168,2015-02-04 20:38:59,21.6,26.65,0.0,517.0,0.00425089184650924,0,0,93
169,2015-02-04 20:39:59,21.6,26.6,0.0,511.5,0.0042428620368527795,0,0,93
170,2015-02-04 20:41:00,21.65,26.65,0.0,514.0,0.0042640030849451106,0,0,93
171,2015-02-04 20:42:00,21.6,26.55,0.0,515.5,0.00423483243311065,0,0,93
172,2015-02-04 20:43:00,21.6,26.5,0.0,517.0,0.00422680303527493,0,0,93
173,2015-02-04 20:44:00,21.6,26.5,0.0,515.0,0.00422680303527493,0,0,93
174,2015-02-04 20:44:59,21.6,26.5,0.0,512.0,0.00422680303527493,0,0,93
175,2015-02-04 20:45:59,21.6,26.5,0.0,515.0,0.00422680303527493,0,0,93
176,2015-02-04 20:47:00,21.65,26.55,0.0,511.0,0.00424789380271014,0,0,93
177,2015-02-04 20:48:00,21.6,26.5,0.0,514.0,0.00422680303527493,0,0,93
178,2015-02-04 20:49:00,21.6,26.445,0.0,508.0,0.00421797093546809,0,0,93
179,2015-02-04 20:50:00,21.6,26.4725,0.0,509.75,0.00422238695423002,0,0,93
180,2015-02-04 20:51:00,21.6,26.445,0.0,508.75,0.00421797093546809,0,0,93
181,2015-02-04 20:51:59,21.6,26.445,0.0,508.5,0.00421797093546809,0,0,93
182,2015-02-04 20:53:00,21.6,26.39,0.0,507.0,0.00420913908478788,0,0,93
183,2015-02-04 20:54:00,21.6,26.39,0.0,507.0,0.00420913908478788,0,0,93
184,2015-02-04 20:55:00,21.6,26.39,0.0,503.5,0.00420913908478788,0,0,93
185,2015-02-04 20:55:59,21.6,26.39,0.0,504.0,0.00420913908478788,0,0,93
186,2015-02-04 20:57:00,21.6,26.39,0.0,504.0,0.00420913908478788,0,0,93
187,2015-02-04 20:57:59,21.575,26.315,0.0,500.5,0.0041906371261489,0,0,93
188,2015-02-04 20:58:59,21.6,26.29,0.0,500.0,0.00419308181268417,0,0,93
189,2015-02-04 21:00:00,21.6,26.29,0.0,503.5,0.00419308181268417,0,0,93
190,2015-02-04 21:01:00,21.55,26.245,0.0,503.0,0.00417298202219627,0,0,93
191,2015-02-04 21:02:00,21.55,26.245,0.0,502.5,0.00417298202219627,0,0,93
192,2015-02-04 21:03:00,21.5,26.2,0.0,502.0,0.00415296201038409,0,0,93
193,2015-02-04 21:04:00,21.5666666666667,26.2,0.0,502.0,0.00417005914917235,0,0,93
194,2015-02-04 21:04:59,21.5,26.2,0.0,502.5,0.00415296201038409,0,0,93
195,2015-02-04 21:06:00,21.5,26.2,0.0,497.0,0.00415296201038409,0,0,93
196,2015-02-04 21:07:00,21.5,26.15,0.0,501.5,0.00414498369514183,0,0,93
197,2015-02-04 21:08:00,21.5,26.15,0.0,504.0,0.00414498369514183,0,0,93
198,2015-02-04 21:08:59,21.5,26.1,0.0,501.0,0.00413700558321316,0,0,93
199,2015-02-04 21:10:00,21.5,26.1,0.0,493.75,0.00413700558321316,0,0,93
200,2015-02-04 21:10:59,21.5,26.1,0.0,500.0,0.00413700558321316,0,0,93
201,2015-02-04 21:11:59,21.5,26.1,0.0,504.5,0.00413700558321316,0,0,93
202,2015-02-04 21:13:00,21.5,26.05,0.0,504.0,0.00412902767459031,0,0,93
203,2015-02-04 21:14:00,21.5,26.1,0.0,501.0,0.00413700558321316,0,0,93
204,2015-02-04 21:15:00,21.5,26.0,0.0,499.0,0.00412104996926551,0,0,93
205,2015-02-04 21:16:00,21.5,26.0,0.0,502.0,0.00412104996926551,0,0,93
206,2015-02-04 21:16:59,21.5,26.0,0.0,503.5,0.00412104996926551,0,0,93
207,2015-02-04 21:17:59,21.5,26.0,0.0,500.666666666667,0.00412104996926551,0,0,93
208,2015-02-04 21:19:00,21.5,26.0,0.0,493.0,0.00412104996926551,0,0,93
209,2015-02-04 21:20:00,21.5,26.0,0.0,492.5,0.00412104996926551,0,0,93
210,2015-02-04 21:21:00,21.5,26.0,0.0,493.0,0.00412104996926551,0,0,93
211,2015-02-04 21:22:00,21.5,25.89,0.0,495.5,0.00410349973312177,0,0,93
212,2015-02-04 21:23:00,21.5,26.0,0.0,492.666666666667,0.00412104996926551,0,0,93
213,2015-02-04 21:23:59,21.5,26.0,0.0,490.0,0.00412104996926551,0,0,93
214,2015-02-04 21:24:59,21.5,25.926666666666698,0.0,493.0,0.00410934970251646,0,0,93
215,2015-02-04 21:26:00,21.5,25.89,0.0,494.666666666667,0.00410349973312177,0,0,93
216,2015-02-04 21:27:00,21.5,25.89,0.0,496.0,0.00410349973312177,0,0,93
217,2015-02-04 21:28:00,21.5,25.89,0.0,491.0,0.00410349973312177,0,0,93
218,2015-02-04 21:29:00,21.5,25.84,0.0,490.5,0.0040955226782985,0,0,93
219,2015-02-04 21:29:59,21.5,25.84,0.0,490.0,0.0040955226782985,0,0,93
220,2015-02-04 21:30:59,21.5,25.89,0.0,491.0,0.00410349973312177,0,0,93
221,2015-02-04 21:32:00,21.5,25.89,0.0,491.666666666667,0.00410349973312177,0,0,93
222,2015-02-04 21:33:00,21.5,25.89,0.0,493.5,0.00410349973312177,0,0,93
223,2015-02-04 21:34:00,21.4725,25.865,0.0,493.75,0.004092567769501529,0,0,93
224,2015-02-04 21:35:00,21.5,25.84,0.0,490.0,0.0040955226782985,0,0,93
225,2015-02-04 21:36:00,21.5,25.79,0.0,488.0,0.00408754582674064,0,0,93
226,2015-02-04 21:36:59,21.5,25.79,0.0,490.0,0.00408754582674064,0,0,93
227,2015-02-04 21:38:00,21.5,25.79,0.0,487.0,0.00408754582674064,0,0,93
228,2015-02-04 21:39:00,21.445,25.745,0.0,492.5,0.0040665556071492895,0,0,93
229,2015-02-04 21:40:00,21.445,25.745,0.0,493.5,0.0040665556071492895,0,0,93
230,2015-02-04 21:40:59,21.463333333333303,25.76,0.0,493.333333333333,0.00407354230391887,0,0,93
231,2015-02-04 21:42:00,21.445,25.745,0.0,488.0,0.0040665556071492895,0,0,93
232,2015-02-04 21:42:59,21.5,25.79,0.0,487.5,0.00408754582674064,0,0,93
233,2015-02-04 21:43:59,21.426666666666698,25.73,0.0,485.333333333333,0.00405957893706384,0,0,93
234,2015-02-04 21:45:00,21.39,25.7,0.0,484.0,0.00404565562779471,0,0,93
235,2015-02-04 21:46:00,21.39,25.7,0.0,489.0,0.00404565562779471,0,0,93
236,2015-02-04 21:47:00,21.445,25.745,0.0,488.0,0.0040665556071492895,0,0,93
237,2015-02-04 21:48:00,21.5,25.79,0.0,493.0,0.00408754582674064,0,0,93
238,2015-02-04 21:49:00,21.39,25.7,0.0,491.0,0.00404565562779471,0,0,93
239,2015-02-04 21:49:59,21.445,25.745,0.0,488.0,0.0040665556071492895,0,0,93
240,2015-02-04 21:51:00,21.445,25.745,0.0,487.25,0.0040665556071492895,0,0,93
241,2015-02-04 21:52:00,21.39,25.7,0.0,489.0,0.00404565562779471,0,0,93
242,2015-02-04 21:53:00,21.5,25.79,0.0,489.0,0.00408754582674064,0,0,93
243,2015-02-04 21:53:59,21.39,25.7,0.0,486.0,0.00404565562779471,0,0,93
244,2015-02-04 21:55:00,21.426666666666698,25.73,0.0,484.666666666667,0.00405957893706384,0,0,93
245,2015-02-04 21:55:59,21.39,25.7,0.0,485.0,0.00404565562779471,0,0,93
246,2015-02-04 21:56:59,21.39,25.7,0.0,487.0,0.00404565562779471,0,0,93
247,2015-02-04 21:58:00,21.39,25.7,0.0,492.0,0.00404565562779471,0,0,93
248,2015-02-04 21:59:00,21.39,25.7,0.0,490.666666666667,0.00404565562779471,0,0,93
249,2015-02-04 22:00:00,21.39,25.7,0.0,488.0,0.00404565562779471,0,0,93
250,2015-02-04 22:01:00,21.39,25.7,0.0,485.5,0.00404565562779471,0,0,93
251,2015-02-04 22:01:59,21.39,25.7,0.0,486.0,0.00404565562779471,0,0,93
252,2015-02-04 22:02:59,21.39,25.7,0.0,485.5,0.00404565562779471,0,0,93
253,2015-02-04 22:04:00,21.39,25.7,0.0,486.0,0.00404565562779471,0,0,93
254,2015-02-04 22:05:00,21.39,25.7,0.0,480.0,0.00404565562779471,0,0,93
255,2015-02-04 22:06:00,21.39,25.7,0.0,481.0,0.00404565562779471,0,0,93
256,2015-02-04 22:07:00,21.39,25.7,0.0,481.666666666667,0.00404565562779471,0,0,93
257,2015-02-04 22:08:00,21.39,25.7,0.0,485.5,0.00404565562779471,0,0,93
258,2015-02-04 22:08:59,21.39,25.7,0.0,485.0,0.00404565562779471,0,0,93
259,2015-02-04 22:09:59,21.39,25.7,0.0,473.0,0.00404565562779471,0,0,93
260,2015-02-04 22:11:00,21.39,25.7,0.0,475.0,0.00404565562779471,0,0,93
261,2015-02-04 22:12:00,21.39,25.7,0.0,486.0,0.00404565562779471,0,0,93
262,2015-02-04 22:13:00,21.39,25.7,0.0,481.5,0.00404565562779471,0,0,93
263,2015-02-04 22:14:00,21.39,25.7,0.0,483.0,0.00404565562779471,0,0,93
264,2015-02-04 22:14:59,21.39,25.7,0.0,479.0,0.00404565562779471,0,0,93
265,2015-02-04 22:15:59,21.39,25.7,0.0,479.0,0.00404565562779471,0,0,93
266,2015-02-04 22:17:00,21.39,25.7,0.0,479.0,0.00404565562779471,0,0,93
267,2015-02-04 22:18:00,21.34,25.7,0.0,479.0,0.0040331952510965,0,0,93
268,2015-02-04 22:19:00,21.39,25.7,0.0,479.0,0.00404565562779471,0,0,93
269,2015-02-04 22:20:00,21.39,25.7,0.0,477.0,0.00404565562779471,0,0,87
270,2015-02-04 22:21:00,21.39,25.7,0.0,477.5,0.00404565562779471,0,0,87
271,2015-02-04 22:21:59,21.29,25.7,0.0,477.5,0.00402076872591321,0,0,87
272,2015-02-04 22:23:00,21.34,25.7,0.0,480.0,0.0040331952510965,0,0,87
273,2015-02-04 22:24:00,21.29,25.7,0.0,480.0,0.00402076872591321,0,0,87
274,2015-02-04 22:25:00,21.34,25.7,0.0,482.0,0.0040331952510965,0,0,87
275,2015-02-04 22:25:59,21.323333333333302,25.7,0.0,480.333333333333,0.0040290493186800206,0,0,87
276,2015-02-04 22:27:00,21.34,25.7,0.0,477.5,0.0040331952510965,0,0,87
277,2015-02-04 22:27:59,21.29,25.7,0.0,476.0,0.00402076872591321,0,0,87
278,2015-02-04 22:28:59,21.39,25.7,0.0,479.0,0.00404565562779471,0,0,87
279,2015-02-04 22:30:00,21.39,25.7,0.0,471.0,0.00404565562779471,0,0,87
280,2015-02-04 22:31:00,21.29,25.7,0.0,474.0,0.00402076872591321,0,0,87
281,2015-02-04 22:32:00,21.29,25.7,0.0,477.5,0.00402076872591321,0,0,87
282,2015-02-04 22:33:00,21.34,25.7,0.0,476.0,0.0040331952510965,0,0,87
283,2015-02-04 22:34:00,21.29,25.7,0.0,474.25,0.00402076872591321,0,0,87
284,2015-02-04 22:34:59,21.39,25.7,0.0,475.0,0.00404565562779471,0,0,87
285,2015-02-04 22:36:00,21.29,25.7,0.0,476.5,0.00402076872591321,0,0,87
286,2015-02-04 22:37:00,21.34,25.7,0.0,474.5,0.0040331952510965,0,0,87
287,2015-02-04 22:38:00,21.29,25.7,0.0,478.0,0.00402076872591321,0,0,87
288,2015-02-04 22:38:59,21.29,25.7,0.0,475.333333333333,0.00402076872591321,0,0,87
289,2015-02-04 22:40:00,21.29,25.7,0.0,477.0,0.00402076872591321,0,0,87
290,2015-02-04 22:40:59,21.29,25.7,0.0,475.5,0.00402076872591321,0,0,87
291,2015-02-04 22:41:59,21.29,25.7,0.0,477.5,0.00402076872591321,0,0,87
292,2015-02-04 22:43:00,21.29,25.7,0.0,477.5,0.00402076872591321,0,0,87
293,2015-02-04 22:44:00,21.29,25.7,0.0,478.0,0.00402076872591321,0,0,87
294,2015-02-04 22:45:00,21.29,25.7,0.0,473.5,0.00402076872591321,0,0,87
295,2015-02-04 22:46:00,21.29,25.7,0.0,472.5,0.00402076872591321,0,0,87
296,2015-02-04 22:46:59,21.29,25.7,0.0,472.0,0.00402076872591321,0,0,87
